algorithm,FOV,noise,epsilon,scene,userIdx,psnr_mean,psnr_lb,psnr_ub,ssim_mean,ssim_lb,ssim_ub,vmaf_mean,vmaf_lb,vmaf_ub
Disturber,115,30,6.666666666666667,Office,2,17.607296209999976,17.514227771366638,17.700364648633315,0.32795209999999986,0.324139987588287,0.3317642124117127,3.505885233999999,3.345250865409195,3.666519602590803
Disturber,115,30,6.666666666666667,Office,3,17.584967958000004,17.49658371738296,17.673352198617046,0.289919798,0.28597225244221663,0.2938673435577834,6.409260815999995,6.130277993267156,6.688243638732835
Disturber,115,30,6.666666666666667,Office,4,18.049983392,17.95857432290223,18.141392461097773,0.2965641860000001,0.2926186945407714,0.30050967745922885,7.402318153999996,7.061366065724306,7.7432702422756865
Disturber,115,30,6.666666666666667,Office,5,18.302682425999986,18.19615098034413,18.409213871655844,0.33134344,0.3267643174539126,0.3359225625460874,5.257522890000008,4.957320554444987,5.5577252255550285
Disturber,115,60,3.3333333333333335,City,0,22.48225158,22.393363472227286,22.571139687772714,0.6612157719999997,0.6560483140563943,0.6663832299436051,7.2845158699999955,6.573456541254386,7.9955751987456045
Disturber,115,60,3.3333333333333335,City,1,22.703563174000006,22.583629003943365,22.823497344056648,0.7093273880000001,0.703521512083906,0.7151332639160941,8.410983304000002,7.674456709598355,9.14750989840165
Disturber,115,60,3.3333333333333335,City,2,22.225100252000015,22.128579554255996,22.321620949744034,0.6396558580000007,0.6338483150443089,0.6454634009556924,6.8664142360000024,6.233066031273566,7.499762440726439
Disturber,115,60,3.3333333333333335,City,3,22.409955181999994,22.31428239364529,22.5056279703547,0.6705947200000001,0.6654063408902225,0.6757830991097776,6.725446050000005,6.078431160700376,7.372460939299634
Disturber,115,60,3.3333333333333335,City,4,22.317900532000014,22.21362188542681,22.422179178573217,0.6817063279999994,0.6769087507880048,0.686503905211994,6.408442065999995,5.714559780877282,7.102324351122707
Disturber,115,60,3.3333333333333335,City,5,21.879957405999974,21.779150369058407,21.980764442941542,0.6984808060000001,0.694378089129029,0.7025835228709711,5.619457752,4.999464379406139,6.23945112459386
Disturber,115,60,3.3333333333333335,Gallery,0,14.267464869999996,14.165299218775498,14.369630521224494,0.23841560800000006,0.23507341288363437,0.24175780311636574,7.943795314000003,7.604659541877806,8.282931086122199
Disturber,115,60,3.3333333333333335,Gallery,1,14.82389758399999,14.730284125365241,14.91751104263474,0.26895996200000016,0.265043441167507,0.27287648283249333,6.914332620000003,6.616505947729804,7.2121592922702025
Disturber,115,60,3.3333333333333335,Gallery,2,14.120617720000007,14.025378254772612,14.215857185227403,0.2154832020000001,0.21256775536848974,0.21839864863151046,6.529091768,6.274567777596156,6.783615758403844
Disturber,115,60,3.3333333333333335,Gallery,3,14.459588634000005,14.36185367882593,14.557323589174079,0.2654481980000002,0.2612506558937703,0.2696457401062301,7.117438127999997,6.766845050093853,7.468031205906142
Disturber,115,60,3.3333333333333335,Gallery,4,13.99772165,13.89528419414328,14.100159105856722,0.236463566,0.23349374071792053,0.23943339128207944,6.415700803999995,6.189766251452591,6.641635356547399
Disturber,115,60,3.3333333333333335,Gallery,5,14.922457751999994,14.815434418705848,15.02948108529414,0.2761155079999997,0.27202443217727207,0.2802065838227273,6.892200236000002,6.560055159902671,7.224345312097332
Disturber,115,60,3.3333333333333335,Nature,0,14.943034685999983,14.803108545395636,15.08296082660433,0.2897461339999997,0.28627602030448807,0.29321624769551136,6.3501083400000065,6.102095128616172,6.598121551383841
Disturber,115,60,3.3333333333333335,Nature,1,14.496840648000013,14.364003537399617,14.62967775860041,0.28013760399999993,0.277370036856403,0.28290517114359687,6.932405223999999,6.628807985843111,7.236002462156887
Disturber,115,60,3.3333333333333335,Nature,2,14.770810063999985,14.617778153168626,14.923841974831344,0.2925758679999996,0.28938686775147604,0.2957648682485231,6.873086670000004,6.6060647095960885,7.140108630403919
Disturber,115,60,3.3333333333333335,Nature,3,14.599288321999987,14.479861469524584,14.71871517447539,0.2625502499999998,0.2597296211235602,0.26537087887643945,6.684389015999998,6.45841567032294,6.910362361677056
Disturber,115,60,3.3333333333333335,Nature,4,14.60366136800001,14.448298342695821,14.759024393304198,0.2838368520000001,0.280988300011871,0.2866854039881292,6.3413679059999986,6.102839526261501,6.579896285738496
Disturber,115,60,3.3333333333333335,Nature,5,15.221796060000006,15.082320589202698,15.361271530797314,0.28860533800000004,0.28611508063102004,0.29109559536898005,6.619041119999992,6.399009124148514,6.839073115851471
Disturber,115,60,3.3333333333333335,Office,0,16.262666455999987,16.177755493772757,16.347577418227218,0.23620815600000006,0.2322270025115782,0.2401893094884219,6.506982946000008,6.314264635335294,6.699701256664722
Disturber,115,60,3.3333333333333335,Office,1,16.83908665999999,16.746649290298148,16.93152402970183,0.2727528900000002,0.2693361175541434,0.276169662445857,6.508727251999988,6.233653067535822,6.783801436464155
Disturber,115,60,3.3333333333333335,Office,2,16.742070182000003,16.633990731392064,16.85014963260794,0.3224378199999999,0.31779018017516847,0.3270854598248313,3.0226656139999992,2.864463938335641,3.1808672896643575
Disturber,115,60,3.3333333333333335,Office,3,16.809965659999992,16.71203534103548,16.907895978964504,0.28488021799999996,0.2805793896690672,0.2891810463309327,5.893167960000006,5.6298122658846825,6.156523654115329
Disturber,115,60,3.3333333333333335,Office,4,17.280108975999994,17.18212530433453,17.378092647665458,0.2926147500000004,0.2888079215584609,0.29642157844153993,6.820409845999996,6.494451207331494,7.146368484668498
Disturber,115,60,3.3333333333333335,Office,5,17.32414847999999,17.210877202426907,17.437419757573075,0.3222868539999996,0.3177286145249052,0.32684509347509405,4.925524365999999,4.644098833102824,5.206949898897175
Disturber-comp,115,1,200.0,City,0,19.537357249999996,19.118153511776008,19.956560988223984,0.8596497619999993,0.8517663196192937,0.8675332043807049,58.85468893399998,58.245388854866654,59.46398901313331
Disturber-comp,115,1,200.0,City,1,20.027908080000017,19.761569949929473,20.29424621007056,0.8746849,0.8699892297899838,0.8793805702100161,44.564244696,43.25674459196211,45.871744800037895
Disturber-comp,115,1,200.0,City,2,21.472179592,21.064519476684115,21.879839707315885,0.8984657999999996,0.8916757444716881,0.9052558555283112,55.06692936800001,53.996750644384925,56.1371080916151
Disturber-comp,115,1,200.0,City,3,22.50320721800001,22.229556677849356,22.776857758150665,0.9146910899999996,0.9107171196032583,0.9186650603967409,45.314232975999985,44.08608233974547,46.542383612254504
Disturber-comp,115,1,200.0,City,4,20.88581864799999,20.641731005829055,21.129906290170926,0.9056842579999999,0.9004655337905243,0.9109029822094754,52.93824608599995,51.79369355421844,54.08279861778146
Disturber-comp,115,1,200.0,City,5,18.887181922000007,18.76881080556634,19.005553038433675,0.8521184840000006,0.8494734651131556,0.8547635028868455,33.89178233,33.34213516651902,34.441429493480975
Disturber-comp,115,1,200.0,Gallery,0,29.22922876000001,29.153011147514892,29.305446372485125,0.9767910639999996,0.976175486379259,0.9774066416207402,67.88375276799994,67.08584061959661,68.68166491640326
Disturber-comp,115,1,200.0,Gallery,1,30.47220015000003,30.336558160471647,30.607842139528415,0.980262742000001,0.9793836171284984,0.9811418668715035,71.26217765600002,70.50156221429926,72.02279309770078
Disturber-comp,115,1,200.0,Gallery,2,29.87128539800003,29.797294491093112,29.945276304906947,0.985376726,0.9849891533380651,0.9857642986619349,70.92428397799999,70.30038308981585,71.54818486618413
Disturber-comp,115,1,200.0,Gallery,3,31.092434008000005,30.929565453009747,31.255302562990263,0.9848144240000002,0.9842489732490188,0.9853798747509815,72.14104189400001,71.27573430623725,73.00634948176277
Disturber-comp,115,1,200.0,Gallery,4,30.996486977999993,30.9276705648388,31.065303391161187,0.9889794919999995,0.9886334946830696,0.9893254893169293,73.30891072000004,72.75810910931071,73.85971233068938
Disturber-comp,115,1,200.0,Gallery,5,31.604723040000025,31.44218393599048,31.767262144009567,0.9861147199999989,0.9853230902273843,0.9869063497726135,74.89705866200003,74.17317865941634,75.62093866458373
Disturber-comp,115,1,200.0,Nature,0,26.576644628,26.386195254244324,26.767094001755677,0.891483974,0.8861066665004992,0.8968612814995008,42.053188220000045,40.63303274961258,43.47334369038751
Disturber-comp,115,1,200.0,Nature,1,24.935032026000005,24.79279414186296,25.07726991013705,0.859307362,0.8533693226751388,0.8652454013248613,33.453097101999994,32.04396136822404,34.86223283577595
Disturber-comp,115,1,200.0,Nature,2,25.927596296000015,25.789528294017803,26.065664297982227,0.8846804979999997,0.8805572716665793,0.8888037243334201,38.115775993999975,36.87734787135804,39.35420411664191
Disturber-comp,115,1,200.0,Nature,3,23.515945917999996,23.36791707054055,23.663974765459443,0.787476872,0.7818734128236723,0.7930803311763278,18.370487879999995,17.13835933860925,19.602616421390742
Disturber-comp,115,1,200.0,Nature,4,24.10202546600003,23.975848516643808,24.22820241535625,0.8187325700000001,0.8147406056306629,0.8227245343693373,21.68661255600001,20.770820670289854,22.602404441710167
Disturber-comp,115,1,200.0,Nature,5,25.88259383200001,25.770566474411844,25.994621189588173,0.87486376,0.8707431983976949,0.8789843216023051,35.923697208000014,34.89728305332983,36.9501113626702
Disturber-comp,115,1,200.0,Office,0,32.072777618,31.94847073519087,32.19708450080914,0.9826162759999998,0.982194158948303,0.9830383930516966,69.74524242999998,69.15489621871626,70.33558864128369
Disturber-comp,115,1,200.0,Office,1,31.511072323999993,31.26537354144214,31.756771106557846,0.9781428839999996,0.9771180618812497,0.9791677061187495,71.8371578340001,70.9648033287511,72.70951233924909
Disturber-comp,115,1,200.0,Office,2,34.60361160599998,34.533957277423035,34.673265934576925,0.9917235720000006,0.9915031968946317,0.9919439471053695,74.56415276400004,74.20397036668432,74.92433516131577
Disturber-comp,115,1,200.0,Office,3,33.53835363199998,33.420900577970755,33.65580668602921,0.9861830240000008,0.9855163785548741,0.9868496694451275,75.20878769200003,74.57582760527166,75.8417477787284
Disturber-comp,115,1,200.0,Office,4,34.56069414000002,34.454784147761366,34.66660413223867,0.9920138559999999,0.9917318157406969,0.9922958962593029,81.16580349800007,80.47615646479473,81.85545053120542
Disturber-comp,115,1,200.0,Office,5,33.58827961399999,33.4778733416216,33.69868588637837,0.9874936299999995,0.9871116219867968,0.9878756380132021,74.67408585200002,74.04817731841375,75.29999438558629
Disturber-comp,115,2,100.0,City,0,22.69384254599999,22.223971248705094,23.163713843294882,0.9030278039999997,0.8961772313276364,0.909878376672363,61.44039332000005,60.80383196678729,62.0769546732128
Disturber-comp,115,2,100.0,City,1,20.561013140000014,20.282867435340993,20.839158844659035,0.8828178940000001,0.8782861255461349,0.8873496624538653,44.87119332600003,43.531962898729134,46.21042375327093
Disturber-comp,115,2,100.0,City,2,24.323030064,23.921198129616958,24.724861998383044,0.9299616399999998,0.9245037035204594,0.9354195764795402,56.99812654199998,55.88231347717158,58.11393960682838
Disturber-comp,115,2,100.0,City,3,22.56953691399999,22.29827523108218,22.8407985969178,0.9155178540000003,0.9116787789360159,0.9193569290639847,45.077748511999964,43.840250552095135,46.31524647190479
Disturber-comp,115,2,100.0,City,4,22.037477865999996,21.82632526748797,22.248630464512022,0.9227989219999999,0.9184633723268905,0.9271344716731094,53.68285011999993,52.5100807365365,54.85561950346335
Disturber-comp,115,2,100.0,City,5,18.975852634000006,18.858283453581528,19.093421814418484,0.8533145299999993,0.8508184683851351,0.8558105916148636,33.42811489599998,32.87613259451011,33.980097197489854
Disturber-comp,115,2,100.0,Gallery,0,29.023509993999998,28.934343523593057,29.11267646440694,0.9745777139999992,0.9738717010860424,0.9752837269139559,66.778930284,65.97534459477878,67.58251597322122
Disturber-comp,115,2,100.0,Gallery,1,30.316368057999984,30.17618625393578,30.45654986206419,0.9791015740000002,0.9781849511306824,0.980018196869318,70.43075078399995,69.65934590315695,71.20215566484296
Disturber-comp,115,2,100.0,Gallery,2,29.363472296000005,29.272455878967556,29.454488713032454,0.9806484860000001,0.9799287686010726,0.9813682033989276,68.30262164400003,67.62572091205732,68.97952237594274
Disturber-comp,115,2,100.0,Gallery,3,30.93713902999998,30.775787311453843,31.098490748546116,0.9838728120000004,0.9832361755610458,0.984509448438955,71.64304721600013,70.78441866973972,72.50167576226053
Disturber-comp,115,2,100.0,Gallery,4,30.632523814000017,30.53822466375669,30.726822964243343,0.9866010519999989,0.9860643810525809,0.987137722947417,71.57152243400006,70.98009675078411,72.162948117216
Disturber-comp,115,2,100.0,Gallery,5,31.30536961400004,31.14571574035982,31.46502348764026,0.984693127999999,0.9838551657172497,0.9855310902827482,73.62746417000007,72.89280105623507,74.36212728376506
Disturber-comp,115,2,100.0,Nature,0,26.03482206600002,25.86685134186833,26.202792790131713,0.8775970920000001,0.8727425876318753,0.882451596368125,37.35131076600004,36.097683916042264,38.604937615957816
Disturber-comp,115,2,100.0,Nature,1,24.579931847999994,24.453542222072212,24.706321473927776,0.846680322000001,0.8412378661764622,0.8521227778235397,30.230349672000017,28.96435252734671,31.496346816653325
Disturber-comp,115,2,100.0,Nature,2,25.521862101999996,25.39289885789863,25.650825346101364,0.8694297199999996,0.8651626367323698,0.8736968032676294,34.546050109999996,33.43672609906062,35.65537412093937
Disturber-comp,115,2,100.0,Nature,3,23.336823616,23.201389559572302,23.4722576724277,0.7775983559999998,0.7724410996443967,0.782755612355603,16.836904028,15.748664840170532,17.925143215829465
Disturber-comp,115,2,100.0,Nature,4,24.09910499999999,23.972501377131728,24.225708622868254,0.8175134600000005,0.8133076796394518,0.8217192403605491,21.895110375999995,20.98391096292497,22.80630978907502
Disturber-comp,115,2,100.0,Nature,5,25.54224664000001,25.448145967679345,25.636347312320673,0.86500393,0.8611335612743165,0.8688742987256834,32.567233422000015,31.661084446863814,33.47338239713621
Disturber-comp,115,2,100.0,Office,0,31.963087431999977,31.819062396433605,32.107112467566346,0.9815115319999996,0.980900013951077,0.9821230500489223,69.19110016599996,68.57957268553145,69.80262764646847
Disturber-comp,115,2,100.0,Office,1,31.386962973999996,31.138597204611685,31.635328743388307,0.9774191759999994,0.9763555233569258,0.978482828643073,71.56527713400004,70.69567041319476,72.43488385480532
Disturber-comp,115,2,100.0,Office,2,34.25535601400001,34.172708758080795,34.33800326991922,0.9890804939999998,0.9886119044740024,0.9895490835259971,73.29898570199998,72.92946002658574,73.66851137741422
Disturber-comp,115,2,100.0,Office,3,33.39863705399999,33.26923978416954,33.52803432383044,0.9849206299999993,0.9842228193295788,0.9856184406704198,74.51692644199997,73.85406978858512,75.17978309541482
Disturber-comp,115,2,100.0,Office,4,34.43134102599997,34.31331911791466,34.54936293408528,0.9912078879999996,0.9908131169689516,0.9916026590310476,80.57220930399994,79.85034082036478,81.2940777876351
Disturber-comp,115,2,100.0,Office,5,33.39300159400002,33.25713671885995,33.52886646914009,0.9855346439999993,0.984982267883124,0.9860870201168747,73.98038934599997,73.3315997427694,74.62917894923054
Disturber-comp,115,4,50.0,City,0,26.190808271999988,25.84304246661719,26.538574077382783,0.9428272099999999,0.9384005367540471,0.9472538832459527,63.53982161799997,62.92382606324321,64.15581717275673
Disturber-comp,115,4,50.0,City,1,20.996216614000005,20.703522251502058,21.288910976497952,0.8874837319999992,0.8830141311532497,0.8919533328467487,44.72961673199998,43.36321068490196,46.09602277909801
Disturber-comp,115,4,50.0,City,2,25.52582134400002,25.178044697618127,25.87359799038191,0.9428448820000003,0.938705655552729,0.9469841084472715,57.19768834399996,56.08931316935561,58.3060635186443
Disturber-comp,115,4,50.0,City,3,22.575555342000015,22.305936249311646,22.845174434688385,0.9154631220000004,0.9116944639432104,0.9192317800567903,44.66784926600004,43.41978530532365,45.91591322667643
Disturber-comp,115,4,50.0,City,4,22.689063158000003,22.50036814182856,22.877758174171447,0.9298805759999996,0.925925542531509,0.9338356094684902,53.57134325800001,52.40087606505303,54.74181045094699
Disturber-comp,115,4,50.0,City,5,18.94946543599999,18.828230169208577,19.070700702791402,0.8530036199999999,0.8503611307566789,0.8556461092433209,33.15953698999998,32.61855612032358,33.700517859676374
Disturber-comp,115,4,50.0,Gallery,0,28.590778674000028,28.47691981214031,28.704637535859746,0.9694616879999991,0.9684483674800293,0.9704750085199689,64.77631065399997,63.95660197330573,65.5960193346942
Disturber-comp,115,4,50.0,Gallery,1,29.759479088000013,29.610986527247217,29.90797164875281,0.9749974679999999,0.9739626399423774,0.9760322960576223,67.91021896199999,67.10082804876323,68.71960987523674
Disturber-comp,115,4,50.0,Gallery,2,28.471965714000003,28.359825686644076,28.58410574135593,0.9709151000000001,0.9697344784450903,0.97209572155491,64.26411493799996,63.53228423587944,64.99594564012048
Disturber-comp,115,4,50.0,Gallery,3,30.186666128000006,30.008990009451175,30.364342246548837,0.9782033479999996,0.9772463614411371,0.9791603345588622,67.79799998799999,66.86551470150269,68.73048527449728
Disturber-comp,115,4,50.0,Gallery,4,29.86267877599999,29.745394549777487,29.97996300222249,0.9802909460000004,0.9793764965868798,0.9812053954131211,67.94260046400001,67.24954008951752,68.6356608384825
Disturber-comp,115,4,50.0,Gallery,5,30.312791364000024,30.160742271457988,30.46484045654206,0.9786585559999993,0.977619422505689,0.9796976894943096,69.72429872999996,68.93162021680588,70.51697724319403
Disturber-comp,115,4,50.0,Nature,0,25.10080720599998,24.961905877164586,25.239708534835376,0.8428339600000009,0.8382197637554182,0.8474481562445836,29.10259632999999,28.068492388735915,30.136700271264065
Disturber-comp,115,4,50.0,Nature,1,24.00247614400001,23.89425347465095,24.11069881334907,0.8206730379999999,0.8157938916307553,0.8255521843692445,25.06085292999998,24.002873924105526,26.118831935894438
Disturber-comp,115,4,50.0,Nature,2,24.78703372199998,24.67525626351573,24.898811180484227,0.8329443140000006,0.8282266988711553,0.8376619291288459,27.953309761999993,26.992678720547804,28.91394080345218
Disturber-comp,115,4,50.0,Nature,3,23.069328724,22.960789100528224,23.177868347471772,0.7608472359999998,0.756611200113882,0.7650832718861176,14.675692318000003,13.809662057488273,15.541722578511733
Disturber-comp,115,4,50.0,Nature,4,23.779007809999992,23.654880337293285,23.9031352827067,0.7985065660000011,0.7937779746516047,0.8032351573483976,19.428036846,18.63387102034831,20.222202671651694
Disturber-comp,115,4,50.0,Nature,5,24.690438152000016,24.59227201213095,24.78860429186908,0.8205968359999996,0.8158122635683457,0.8253814084316534,24.047579101999997,23.161550858557845,24.933607345442148
Disturber-comp,115,4,50.0,Office,0,31.771424906000018,31.593817186496025,31.94903262550401,0.9795081920000007,0.9786266044405187,0.9803897795594827,68.576189198,67.92816965852991,69.22420873747008
Disturber-comp,115,4,50.0,Office,1,31.160920631999964,30.906354012290446,31.415487251709482,0.9751712780000003,0.9739983412465102,0.9763442147534903,70.86483107400001,70.01696296743226,71.71269918056775
Disturber-comp,115,4,50.0,Office,2,33.243185209999986,33.11168628356335,33.37468413643662,0.981507020000001,0.9804243328030922,0.9825897071969099,69.73155677600003,69.26189802517099,70.20121552682907
Disturber-comp,115,4,50.0,Office,3,32.93265233800005,32.786130180990135,33.07917449500996,0.9804624720000007,0.9794617510586114,0.98146319294139,72.594841446,71.92824098101187,73.26144191098814
Disturber-comp,115,4,50.0,Office,4,33.857205644000004,33.72524833293034,33.989162955069666,0.9867043880000003,0.9859578733526851,0.9874509026473154,78.57853714600007,77.79992173505003,79.35715255695011
Disturber-comp,115,4,50.0,Office,5,32.97919534200001,32.81945624909255,33.13893443490747,0.982010186,0.9811671082819222,0.9828532637180778,72.56761618600002,71.87416138919652,73.26107098280353
Disturber-comp,115,6,33.333333333333336,City,0,26.958042490000004,26.678040031707052,27.238044948292956,0.9507124539999998,0.9476350396104893,0.9537898683895103,63.73557162200003,63.12572799764618,64.34541524635388
Disturber-comp,115,6,33.333333333333336,City,1,21.07315620799999,20.773959796160337,21.372352619839642,0.8869658939999996,0.8824405185505544,0.8914912694494448,44.28083844799998,42.91806229910273,45.64361459689724
Disturber-comp,115,6,33.333333333333336,City,2,25.852176865999994,25.521315155418996,26.18303857658099,0.9451048459999997,0.9412765291898675,0.9489331628101318,56.636379092000034,55.49556928908683,57.77718889491324
Disturber-comp,115,6,33.333333333333336,City,3,22.601804452000014,22.331087924304576,22.87252097969545,0.9145995379999996,0.9107795619041547,0.9184195140958445,43.99806073800003,42.71287295043233,45.28324852556773
Disturber-comp,115,6,33.333333333333336,City,4,22.772968071999983,22.59164293846401,22.954293205535958,0.9298699460000007,0.9259326825386769,0.9338072094613246,52.530975009999956,51.34667563685911,53.7152743831408
Disturber-comp,115,6,33.333333333333336,City,5,18.959975151999988,18.841769266532783,19.078181037467193,0.8523248259999997,0.8498501820405675,0.8547994699594319,32.247509613999966,31.707736732965166,32.787282495034766
Disturber-comp,115,6,33.333333333333336,Gallery,0,27.99413321999999,27.85486407427371,28.133402365726273,0.9621861859999999,0.9607182115439433,0.9636541604560566,61.78029562799996,60.91452877762108,62.646062478378845
Disturber-comp,115,6,33.333333333333336,Gallery,1,29.29599470400001,29.129796714632434,29.462192693367584,0.9704421160000001,0.9689641261856861,0.9719201058143141,66.17873224599992,65.33482548241113,67.02263900958872
Disturber-comp,115,6,33.333333333333336,Gallery,2,27.650135720000016,27.506233562853573,27.794037877146458,0.9601400720000002,0.9580800826316205,0.9622000613683799,60.807589759999985,59.98115464744811,61.63402487255186
Disturber-comp,115,6,33.333333333333336,Gallery,3,29.561219792000006,29.36329133397191,29.7591482500281,0.9724550940000002,0.9710435372900076,0.9738666507099928,65.30235176599994,64.26930514601932,66.33539838598057
Disturber-comp,115,6,33.333333333333336,Gallery,4,29.048099718,28.89266185860165,29.20353757739835,0.9724201599999996,0.9709103360779564,0.9739299839220429,64.38885453999994,63.62602196882089,65.15168711117899
Disturber-comp,115,6,33.333333333333336,Gallery,5,29.83862797200001,29.675783711728364,30.001472232271652,0.9747466299999995,0.9734238345618349,0.9760694254381641,67.91907473,67.05881220135187,68.77933725864814
Disturber-comp,115,6,33.333333333333336,Nature,0,24.426205635999985,24.29030617970274,24.56210509229723,0.8082588659999991,0.8030021523458882,0.8135155796541099,23.377075407999993,22.388612266753736,24.36553854924625
Disturber-comp,115,6,33.333333333333336,Nature,1,23.453951075999974,23.345723565556007,23.56217858644394,0.7919476120000001,0.7865660306233201,0.7973291933766801,20.903231232,19.85705352391162,21.94940894008838
Disturber-comp,115,6,33.333333333333336,Nature,2,24.269475785999987,24.146052856861473,24.3928987151385,0.8045537039999998,0.7990229608405678,0.8100844471594318,24.130594803999994,23.143423775455084,25.117765832544904
Disturber-comp,115,6,33.333333333333336,Nature,3,22.963384554000005,22.85936583008625,23.06740327791376,0.7548140180000006,0.7503665354512766,0.7592615005487245,13.793427203999997,12.966167518033222,14.620686889966771
Disturber-comp,115,6,33.333333333333336,Nature,4,23.357056185999987,23.22895354646105,23.485158825538925,0.7729222779999992,0.7671697681767019,0.7786747878232966,16.037454649999994,15.185915578500332,16.888993721499656
Disturber-comp,115,6,33.333333333333336,Nature,5,24.200789724000025,24.095587152778368,24.30599229522168,0.7939944119999993,0.7884335216381384,0.7995553023618602,20.600491426,19.723096265926124,21.47788658607388
Disturber-comp,115,6,33.333333333333336,Office,0,31.06879418599999,30.862986098500876,31.274602273499106,0.9729569340000004,0.9714858758294359,0.9744279921705649,65.86788417399998,65.13481773518569,66.60095061281427
Disturber-comp,115,6,33.333333333333336,Office,1,30.636790252000015,30.381243610559086,30.892336893440945,0.9693831920000008,0.9677555523880139,0.9710108316119876,68.77777771799997,67.9004271055588,69.65512833044113
Disturber-comp,115,6,33.333333333333336,Office,2,32.39931590200002,32.2212003601315,32.57743144386854,0.9722780859999985,0.9702140452400131,0.974342126759984,67.0171112,66.41441040566497,67.61981199433504
Disturber-comp,115,6,33.333333333333336,Office,3,32.357571878,32.17347077037595,32.541672985624054,0.974146361999999,0.9724017920409934,0.9758909319590047,70.22383974200004,69.46321507566213,70.98446440833794
Disturber-comp,115,6,33.333333333333336,Office,4,33.36428011200002,33.185323468486466,33.54323675551357,0.9824991819999992,0.9812265181800174,0.983771845819981,76.69785626199999,75.85859569503528,77.5371168289647
Disturber-comp,115,6,33.333333333333336,Office,5,32.537137962,32.35374777376004,32.720528150239964,0.9772343680000005,0.9759983074274657,0.9784704285725353,70.62012064599999,69.88900095143414,71.35124034056584
Disturber-comp,115,10,20.0,City,0,27.13179849200002,26.890553095403288,27.37304388859675,0.9478754819999997,0.9449624567721706,0.9507885072278288,61.585970255999946,60.89886375900789,62.273076752992004
Disturber-comp,115,10,20.0,City,1,21.062437162000002,20.768919128432607,21.355955195567397,0.8837193239999998,0.8793048218104752,0.8881338261895243,42.52887269999998,41.192581006767554,43.865164393232405
Disturber-comp,115,10,20.0,City,2,25.79238518600002,25.479174347524225,26.105596024475812,0.9414669280000008,0.937752728934434,0.9451811270655676,54.68703211600003,53.588880836668096,55.78518339533197
Disturber-comp,115,10,20.0,City,3,22.563437537999995,22.294407111783606,22.832467964216384,0.9107404640000005,0.9067717793993895,0.9147091486006116,42.93839157799995,41.64970129216572,44.22708186383418
Disturber-comp,115,10,20.0,City,4,22.72614068799997,22.546629860436855,22.905651515563083,0.9261405599999994,0.9222126931432486,0.9300684268567503,50.885858320000025,49.72169005062396,52.05002658937609
Disturber-comp,115,10,20.0,City,5,18.95777097399999,18.838876309200643,19.076665638799334,0.8484974799999998,0.8458283028028643,0.8511666571971354,31.422931832,30.864070037567238,31.98179362643276
Disturber-comp,115,10,20.0,Gallery,0,27.074584436000002,26.912968397288797,27.236200474711207,0.9497602320000003,0.94768021926668,0.9518402447333205,58.157027085999935,57.22166327359662,59.09239089840325
Disturber-comp,115,10,20.0,Gallery,1,28.366858726000036,28.162344147909092,28.57137330409098,0.9583639880000006,0.955556032528152,0.9611719434718491,62.10155820599999,61.09027113900943,63.112845272990555
Disturber-comp,115,10,20.0,Gallery,2,26.287279672000036,26.093534952724536,26.481024391275536,0.9358541339999997,0.9312396425755347,0.9404686254244647,56.206536274,55.217220692101534,57.19585185589847
Disturber-comp,115,10,20.0,Gallery,3,28.415361912000012,28.19581925586318,28.634904568136843,0.9596831160000001,0.9573136261203598,0.9620526058796405,60.33079607799996,59.31293471000086,61.348657445999066
Disturber-comp,115,10,20.0,Gallery,4,27.88444440399999,27.695555981655936,28.073332826344043,0.9576042459999994,0.9545411714919277,0.960667320508071,59.829180802,59.00757662675413,60.65078497724588
Disturber-comp,115,10,20.0,Gallery,5,28.594680191999995,28.382242833492196,28.807117550507794,0.9614644019999997,0.9587449552945236,0.9641838487054758,63.341127094000015,62.28738278941906,64.39487139858097
Disturber-comp,115,10,20.0,Nature,0,23.595462325999982,23.4561722811916,23.734752370808366,0.7669696480000001,0.7608048820466053,0.7731344139533949,17.704881867999998,16.777126923951364,18.63263681204863
Disturber-comp,115,10,20.0,Nature,1,22.680903296000018,22.561520664092573,22.800285927907463,0.7495121840000003,0.7433400831594533,0.7556842848405473,16.16853722799999,15.246535212812567,17.090539243187415
Disturber-comp,115,10,20.0,Nature,2,23.364250215999984,23.241965738336866,23.486534693663103,0.7533280739999998,0.7469235934874069,0.7597325545125927,18.419219644000002,17.592350193646904,19.2460890943531
Disturber-comp,115,10,20.0,Nature,3,22.437827029999994,22.3369739768968,22.538680083103188,0.7184116500000004,0.7132106511709337,0.7236126488290671,11.377312764000006,10.643627518974395,12.110998009025618
Disturber-comp,115,10,20.0,Nature,4,22.791001879999968,22.65140437745885,22.930599382541086,0.7368329299999998,0.7298276650255837,0.743838194974416,13.305997570000006,12.556466027251071,14.05552911274894
Disturber-comp,115,10,20.0,Nature,5,23.411984513999958,23.2981789274642,23.525790100535716,0.7464165600000002,0.7397099088534306,0.7531232111465699,15.560488635999992,14.724129547455526,16.396847724544457
Disturber-comp,115,10,20.0,Office,0,30.294054344,30.07975950983183,30.508349178168167,0.9614646099999997,0.958532687328522,0.9643965326714774,61.188258279999985,60.265235176801234,62.11128138319874
